title,doc
アフリカニシキヘビ,サバンナにすみ、とくに水辺を好む。アフリカ最大のヘビ。インドニシキヘビに似ているが、斑紋はつながっていることが多く、不規則な形をしている。吻端板（ふんたんばん）と左右各2枚の上唇板にピットがある。乾期などには鼻孔だけを水面に出して水にもぐっていることがある。ネズミなどを食べる。人がのまれたこともある。
アフリカツメガエル,おもに池や水たまりなどの流れのないところにすむ。後肢の内側の3本の指に黒いつめがあり、このつめで水底の泥を掘ってえさをさがす。舌が退化しているので、えさは前肢でかきこむようにして食べる。体側に魚のような側線がある。早春から晩夏が繁殖期で、卵を1個ずつ水草などに産みつける。幼生は半透明で1対のひげがある。
アフリカゾウ,陸生動物では世界最大。耳は大きなもので幅1メートル、長さ1.7メートル。牙は最長4メートル以上の例がある。体色は若いときは灰黒色で、歳とともに桃白色になる。20～50頭の群れで生活し、メスが群れを統一する。ひづめは前足に4個、後ろ足に3個で、アジアゾウより1個ずつ少ない。絶滅が危惧（きぐ）されている。
アビ,カモ類にくらべると、くちばしがとがっている。カイツブリ類より、体が長い感じがする。ほかのアビ類（世界に5種、日本5種）とくらべると小型で、くちばしが上にそる。海岸や河口、流れのゆるやかな川などで見られる。カイツブリのように潜水して魚をとらえるが、もぐるスピードは、カイツブリ類よりゆっくりである。アビ類はいずれも、見つけることがむずかしい。
アヒル,野生のマガモを飼育して改良したもの。中国やヨーロッパなどで、それぞれ飼育化された。おもに卵用のカーキーキャンベル、インディアンランナー、肉用のペキン、ルーアン、青首などの品種がある。最近ではペット用のミニチュアアヒルなども改良されている。飼育しやすく、水鳥だが、池などがなくても飼うことができる。
アトリ,カワラヒワより大きい。オスの夏羽は頭が黒い。オスの冬羽とメスの頭は灰色がかったかっ色。飛ぶと、黒い尾と腰の白のパターンが目立つ。山地の林にすみ、地上で草の種子などを食べる。ときには平地の畑や水田などでもえさをとる。年によって数万、数十万羽の群れがやってくることがある。これは繁殖地での個体数の増減に関係がある。
アトラスオオカブト,コーカサスオオカブトにきわめて近い種（しゅ）でやや小さい。頭のつのの突起の形が異なるほかはよく似ている。闘争心が強いところも同じである。生息地はほぼ熱帯アジア全域で、フィリピンのミンダナオ島のものは大型である。コーカサスオオカブトと同じ地域に産する場合は、より低地に多い。
アズマモグラ,原始的な哺乳類。眼は退化し、明暗を感じる程度。そのかわり、優れた感覚毛である口ひげが発達している。シャベルのような手足で土を掘り、地中にすむ。地下数十センチメートルから1メートルほどのところに、草や木の葉で球状の巣をつくる。昆虫やミミズを食べる。夜行性。
アズマヒキガエル,"ニホンヒキガエルの東北日本産亜種（あしゅ）。さまざまな環境にすみ、低地から標高2,500メートル以上にまでいる。昼間は岩の下などにひそみ、夜や雨上がりによく活動する。おもに小昆虫を食べる。2～7月の繁殖期に多数のオスがメスをとり合う「蛙合戦」をする。長いひも状の卵塊（らんかい）を流れのない水域に産む。卵は合計2,500～800個。"
アジアゾウ,アフリカゾウより小型。背の中央部が高くもり上がる。鼻先の上に指のような突起が1個あるため、物をつかむのがじょうず。ひづめは前足は5個、後ろ足は4個。アフリカゾウに比べておとなしい性格とされるが、それは幼い頃から使役用に調教されるため。絶滅が危惧（きぐ）されている。
アジアスイギュウ,水辺の草を食べる。オスは10頭くらいの群れで、メスは100頭にもおよぶ大きな群れで生活する。繁殖期には、オスがメスの群れに入っていく。泥浴び、水浴びを好み、昆虫の害から逃げるためと、日中の暑さをさけるために、鼻先だけ水面に出して休む。絶滅が危惧（きぐ）されている。
アシナガアリ,低山地の林の周辺などに多い。足が長く特徴のある体つきをしている。昆虫などを食べるほか、エライゾーム（タンパク質）のついた種子も運ぶ。種子本体は後で捨てられるので、植物がアリに種子を運ばせるわけだ。
